---,x,y
2862,"67.239998","5.000000"
2863,"67.260002","5.000000"
2864,"67.279999","5.000000"
2865,"67.300003","10.000000"
2866,"67.320000","1.000000"
2867,"67.339996","5.000000"
2868,"67.360001","10.000000"
2869,"67.379997","5.000000"
2870,"67.400002","10.000000"
2871,"67.419998","20.000000"
2872,"67.440002","5.000000"
2873,"67.459999","10.000000"
2874,"67.480003","5.000000"
2875,"67.500000","5.000000"
2876,"67.519997","1.000000"
2877,"67.540001","10.000000"
2878,"67.559998","5.000000"
2879,"67.580002","15.000000"
2880,"67.599998","20.000000"
2881,"67.620003","10.000000"
2882,"67.639999","5.000000"
2883,"67.660004","5.000000"
2884,"67.680000","15.000000"
2885,"67.699997","20.000000"
2886,"67.720001","15.000000"
2887,"67.739998","5.000000"
2888,"67.760002","5.000000"
2889,"67.779999","15.000000"
2890,"67.800003","20.000000"
2891,"67.820000","15.000000"
2892,"67.839996","1.000000"
2893,"67.860001","15.000000"
2894,"67.879997","10.000000"
2895,"67.900002","15.000000"
2896,"67.919998","10.000000"
2897,"67.940002","10.000000"
2898,"67.959999","15.000000"
2899,"67.980003","20.000000"
2900,"68.000000","15.000000"
2901,"68.019997","5.000000"
2902,"68.040001","25.000000"
2903,"68.059998","20.000000"
2904,"68.080002","25.000000"
2905,"68.099998","25.000000"
2906,"68.120003","15.000000"
2907,"68.139999","20.000000"
2908,"68.160004","20.000000"
2909,"68.180000","15.000000"
2910,"68.199997","15.000000"
2911,"68.220001","10.000000"
2912,"68.239998","30.000000"
2913,"68.260002","25.000000"
2914,"68.279999","15.000000"
2915,"68.300003","25.000000"
2916,"68.320000","5.000000"
2917,"68.339996","10.000000"
2918,"68.360001","25.000000"
2919,"68.379997","25.000000"
2920,"68.400002","25.000000"
2921,"68.419998","20.000000"
2922,"68.440002","30.000000"
2923,"68.459999","25.000000"
2924,"68.480003","25.000000"
2925,"68.500000","10.000000"
2926,"68.519997","20.000000"
2927,"68.540001","20.000000"
2928,"68.559998","25.000000"
2929,"68.580002","25.000000"
2930,"68.599998","25.000000"
2931,"68.620003","30.000000"
2932,"68.639999","25.000000"
2933,"68.660004","20.000000"
2934,"68.680000","20.000000"
2935,"68.699997","20.000000"
2936,"68.720001","30.000000"
2937,"68.739998","15.000000"
2938,"68.760002","30.000000"
2939,"68.779999","15.000000"
2940,"68.800003","15.000000"
2941,"68.820000","15.000000"
2942,"68.839996","10.000000"
2943,"68.860001","20.000000"
2944,"68.879997","20.000000"
2945,"68.900002","5.000000"
2946,"68.919998","25.000000"
2947,"68.940002","20.000000"
2948,"68.959999","10.000000"
2949,"68.980003","35.000000"
2950,"69.000000","20.000000"
2951,"69.019997","20.000000"
2952,"69.040001","15.000000"
2953,"69.059998","15.000000"
2954,"69.080002","20.000000"
2955,"69.099998","15.000000"
2956,"69.120003","5.000000"
2957,"69.139999","10.000000"
2958,"69.160004","15.000000"
2959,"69.180000","30.000000"
2960,"69.199997","15.000000"
2961,"69.220001","20.000000"
2962,"69.239998","20.000000"
2963,"69.260002","10.000000"
2964,"69.279999","20.000000"
2965,"69.300003","5.000000"
2966,"69.320000","25.000000"
2967,"69.339996","5.000000"
2968,"69.360001","15.000000"
2969,"69.379997","20.000000"
2970,"69.400002","15.000000"
2971,"69.419998","20.000000"
2972,"69.440002","15.000000"
2973,"69.459999","25.000000"
2974,"69.480003","30.000000"
2975,"69.500000","15.000000"
2976,"69.519997","25.000000"
2977,"69.540001","10.000000"
2978,"69.559998","10.000000"
2979,"69.580002","20.000000"
2980,"69.599998","15.000000"
2981,"69.620003","25.000000"
2982,"69.639999","15.000000"
2983,"69.660004","15.000000"
2984,"69.680000","25.000000"
2985,"69.699997","20.000000"
2986,"69.720001","10.000000"
2987,"69.739998","10.000000"
2988,"69.760002","10.000000"
2989,"69.779999","15.000000"
2990,"69.800003","10.000000"
2991,"69.820000","15.000000"
2992,"69.839996","15.000000"
2993,"69.860001","15.000000"
2994,"69.879997","10.000000"
2995,"69.900002","15.000000"
2996,"69.919998","5.000000"
2997,"69.940002","1.000000"
2998,"69.959999","10.000000"
2999,"69.980003","10.000000"
3000,"70.000000","5.000000"
3001,"70.019997","10.000000"
3002,"70.040001","1.000000"
3003,"70.059998","5.000000"
3004,"70.080002","10.000000"
3005,"70.099998","15.000000"
3006,"70.120003","15.000000"
3007,"70.139999","15.000000"
3008,"70.160004","10.000000"
3009,"70.180000","5.000000"
3010,"70.199997","15.000000"
3011,"70.220001","5.000000"
3012,"70.239998","10.000000"
3013,"70.260002","10.000000"
3014,"70.279999","15.000000"
3015,"70.300003","10.000000"
3016,"70.320000","5.000000"
3017,"70.339996","10.000000"
3018,"70.360001","5.000000"
3019,"70.379997","5.000000"
3020,"70.400002","15.000000"
3021,"70.419998","15.000000"
3022,"70.440002","15.000000"
3023,"70.459999","5.000000"
3024,"70.480003","1.000000"
3025,"70.500000","10.000000"
3026,"70.519997","1.000000"
3027,"70.540001","1.000000"
3028,"70.559998","5.000000"
3029,"70.580002","15.000000"
3030,"70.599998","1.000000"
3031,"70.620003","10.000000"
3032,"70.639999","1.000000"
3033,"70.660004","5.000000"
3034,"70.680000","5.000000"
3035,"70.699997","1.000000"
3036,"70.720001","5.000000"
3037,"70.739998","1.000000"
3038,"70.760002","5.000000"
3039,"70.779999","1.000000"
3040,"70.800003","1.000000"
3041,"70.820000","5.000000"
3042,"70.839996","5.000000"
3043,"70.860001","1.000000"
3044,"70.879997","1.000000"
3045,"70.900002","5.000000"
3046,"70.919998","5.000000"
3047,"70.940002","1.000000"
3048,"70.959999","1.000000"
3049,"70.980003","5.000000"
3050,"71.000000","5.000000"
3051,"71.019997","1.000000"
3052,"71.040001","10.000000"
3053,"71.059998","10.000000"
3054,"71.080002","1.000000"
3055,"71.099998","5.000000"
3056,"71.120003","15.000000"
3057,"71.139999","5.000000"
3058,"71.160004","5.000000"
3059,"71.180000","5.000000"
3060,"71.199997","5.000000"
3061,"71.220001","1.000000"
3062,"71.239998","5.000000"
3063,"71.260002","1.000000"
3064,"71.279999","10.000000"
3065,"71.300003","5.000000"
3066,"71.320000","5.000000"
3067,"71.339996","1.000000"
3068,"71.360001","5.000000"
3069,"71.379997","5.000000"
3070,"71.400002","5.000000"
3071,"71.419998","1.000000"
3072,"71.440002","5.000000"
3073,"71.459999","5.000000"
3074,"71.480003","1.000000"
3075,"71.500000","5.000000"
3076,"71.519997","5.000000"
3077,"71.540001","1.000000"
3078,"71.559998","1.000000"
3079,"71.580002","1.000000"
3080,"71.599998","1.000000"
3081,"71.620003","10.000000"
3082,"71.639999","1.000000"
3083,"71.660004","1.000000"
3084,"71.680000","10.000000"
3085,"71.699997","5.000000"
3086,"71.720001","5.000000"
3087,"71.739998","10.000000"
3088,"71.760002","1.000000"
3089,"71.779999","5.000000"
3090,"71.800003","1.000000"
3091,"71.820000","10.000000"
3092,"71.839996","5.000000"
3093,"71.860001","10.000000"
3094,"71.879997","5.000000"
3095,"71.900002","5.000000"
3096,"71.919998","5.000000"
3097,"71.940002","1.000000"
3098,"71.959999","1.000000"
3099,"71.980003","5.000000"
3100,"72.000000","5.000000"
3101,"72.019997","1.000000"
3102,"72.040001","5.000000"
3103,"72.059998","5.000000"
3104,"72.080002","1.000000"
3105,"72.099998","1.000000"
3106,"72.120003","1.000000"
3107,"72.139999","1.000000"
3108,"72.160004","1.000000"
3109,"72.180000","5.000000"
3110,"72.199997","5.000000"
3111,"72.220001","5.000000"
3112,"72.239998","5.000000"
3113,"72.260002","5.000000"
3114,"72.279999","1.000000"
3115,"72.300003","1.000000"
3116,"72.320000","1.000000"
3117,"72.339996","5.000000"
3118,"72.360001","1.000000"
3119,"72.379997","5.000000"
3120,"72.400002","10.000000"
3121,"72.419998","5.000000"
3122,"72.440002","5.000000"
3123,"72.459999","1.000000"
3124,"72.480003","5.000000"
3125,"72.500000","5.000000"
3126,"72.519997","5.000000"
3127,"72.540001","5.000000"
3128,"72.559998","15.000000"
3129,"72.580002","10.000000"
3130,"72.599998","15.000000"
3131,"72.620003","1.000000"
3132,"72.639999","5.000000"
3133,"72.660004","10.000000"
3134,"72.680000","15.000000"
3135,"72.699997","1.000000"
3136,"72.720001","5.000000"
3137,"72.739998","10.000000"
3138,"72.760002","5.000000"
3139,"72.779999","15.000000"
3140,"72.800003","5.000000"
3141,"72.820000","10.000000"
3142,"72.839996","15.000000"
3143,"72.860001","10.000000"
3144,"72.879997","15.000000"
3145,"72.900002","5.000000"
3146,"72.919998","10.000000"
3147,"72.940002","10.000000"
3148,"72.959999","15.000000"
3149,"72.980003","15.000000"
3150,"73.000000","10.000000"
3151,"73.019997","10.000000"
3152,"73.040001","30.000000"
3153,"73.059998","15.000000"
3154,"73.080002","15.000000"
3155,"73.099998","25.000000"
3156,"73.120003","25.000000"
3157,"73.139999","15.000000"
3158,"73.160004","25.000000"
3159,"73.180000","25.000000"
3160,"73.199997","15.000000"
3161,"73.220001","10.000000"
3162,"73.239998","10.000000"
3163,"73.260002","15.000000"
3164,"73.279999","25.000000"
3165,"73.300003","15.000000"
3166,"73.320000","25.000000"
3167,"73.339996","25.000000"
3168,"73.360001","25.000000"
3169,"73.379997","25.000000"
3170,"73.400002","10.000000"
3171,"73.419998","10.000000"
3172,"73.440002","15.000000"
3173,"73.459999","20.000000"
3174,"73.480003","25.000000"
3175,"73.500000","15.000000"
3176,"73.519997","15.000000"
3177,"73.540001","15.000000"
3178,"73.559998","15.000000"
3179,"73.580002","10.000000"
3180,"73.599998","10.000000"
3181,"73.620003","20.000000"
3182,"73.639999","10.000000"
3183,"73.660004","15.000000"
3184,"73.680000","25.000000"
3185,"73.699997","25.000000"
3186,"73.720001","10.000000"
3187,"73.739998","15.000000"
3188,"73.760002","10.000000"
3189,"73.779999","25.000000"
3190,"73.800003","25.000000"
3191,"73.820000","15.000000"
3192,"73.839996","10.000000"
3193,"73.860001","10.000000"
3194,"73.879997","20.000000"
3195,"73.900002","20.000000"
3196,"73.919998","15.000000"
3197,"73.940002","5.000000"
3198,"73.959999","25.000000"
3199,"73.980003","20.000000"
3200,"74.000000","25.000000"
3201,"74.019997","25.000000"
3202,"74.040001","5.000000"
3203,"74.059998","5.000000"
3204,"74.080002","10.000000"
3205,"74.099998","10.000000"
3206,"74.120003","15.000000"
3207,"74.139999","5.000000"
3208,"74.160004","5.000000"
3209,"74.180000","10.000000"
3210,"74.199997","10.000000"
3211,"74.220001","10.000000"
3212,"74.239998","1.000000"
3213,"74.260002","10.000000"
3214,"74.279999","5.000000"
3215,"74.300003","10.000000"
3216,"74.320000","5.000000"
3217,"74.339996","1.000000"
3218,"74.360001","10.000000"
3219,"74.379997","15.000000"
3220,"74.400002","10.000000"
3221,"74.419998","10.000000"
3222,"74.440002","5.000000"
3223,"74.459999","5.000000"
3224,"74.480003","5.000000"
3225,"74.500000","1.000000"
3226,"74.519997","5.000000"
3227,"74.540001","20.000000"
3228,"74.559998","10.000000"
3229,"74.580002","5.000000"
3230,"74.599998","5.000000"
3231,"74.620003","1.000000"
3232,"74.639999","5.000000"
3233,"74.660004","5.000000"
3234,"74.680000","5.000000"
3235,"74.699997","5.000000"
3236,"74.720001","1.000000"
3237,"74.739998","10.000000"
3238,"74.760002","5.000000"
3239,"74.779999","1.000000"
3240,"74.800003","1.000000"
3241,"74.820000","1.000000"
3242,"74.839996","5.000000"
3243,"74.860001","5.000000"
3244,"74.879997","1.000000"
3245,"74.900002","1.000000"
3246,"74.919998","5.000000"
3247,"74.940002","5.000000"
3248,"74.959999","5.000000"
3249,"74.980003","15.000000"
3250,"75.000000","1.000000"
3251,"75.019997","5.000000"
3252,"75.040001","1.000000"
3253,"75.059998","1.000000"
3254,"75.080002","5.000000"
3255,"75.099998","1.000000"
3256,"75.120003","5.000000"
3257,"75.139999","10.000000"
3258,"75.160004","1.000000"
3259,"75.180000","5.000000"
3260,"75.199997","1.000000"
3261,"75.220001","10.000000"
3262,"75.239998","1.000000"
3263,"75.260002","1.000000"
3264,"75.279999","5.000000"
3265,"75.300003","5.000000"
3266,"75.320000","5.000000"
3267,"75.339996","1.000000"
3268,"75.360001","1.000000"
3269,"75.379997","1.000000"
3270,"75.400002","5.000000"
3271,"75.419998","1.000000"
3272,"75.440002","5.000000"
3273,"75.459999","1.000000"
3274,"75.480003","5.000000"
3275,"75.500000","1.000000"
3276,"75.519997","5.000000"
3277,"75.540001","1.000000"
3278,"75.559998","5.000000"
3279,"75.580002","1.000000"
3280,"75.599998","1.000000"
3281,"75.620003","5.000000"
3282,"75.639999","1.000000"
3283,"75.660004","5.000000"
3284,"75.680000","5.000000"
3285,"75.699997","1.000000"
3286,"75.720001","1.000000"
3287,"75.739998","5.000000"
3288,"75.760002","1.000000"
3289,"75.779999","1.000000"
3290,"75.800003","1.000000"
3291,"75.820000","10.000000"
3292,"75.839996","5.000000"
3293,"75.860001","5.000000"
3294,"75.879997","5.000000"
3295,"75.900002","1.000000"
3296,"75.919998","1.000000"
3297,"75.940002","5.000000"
3298,"75.959999","5.000000"
3299,"75.980003","10.000000"
3300,"76.000000","5.000000"
3301,"76.019997","1.000000"
3302,"76.040001","5.000000"
3303,"76.059998","5.000000"
3304,"76.080002","1.000000"
3305,"76.099998","5.000000"
3306,"76.120003","1.000000"
3307,"76.139999","1.000000"
3308,"76.160004","1.000000"
3309,"76.180000","5.000000"
3310,"76.199997","5.000000"
3311,"76.220001","1.000000"
3312,"76.239998","5.000000"
3313,"76.260002","1.000000"
3314,"76.279999","1.000000"
3315,"76.300003","1.000000"
3316,"76.320000","5.000000"
3317,"76.339996","5.000000"
3318,"76.360001","5.000000"
3319,"76.379997","5.000000"
3320,"76.400002","1.000000"
3321,"76.419998","5.000000"
3322,"76.440002","5.000000"
3323,"76.459999","1.000000"
3324,"76.480003","5.000000"
3325,"76.500000","10.000000"
3326,"76.519997","1.000000"
3327,"76.540001","5.000000"
3328,"76.559998","5.000000"
3329,"76.580002","1.000000"
3330,"76.599998","5.000000"
3331,"76.620003","10.000000"
3332,"76.639999","5.000000"
3333,"76.660004","1.000000"
3334,"76.680000","5.000000"
3335,"76.699997","1.000000"
3336,"76.720001","5.000000"
3337,"76.739998","1.000000"
3338,"76.760002","1.000000"
3339,"76.779999","5.000000"
3340,"76.800003","5.000000"
3341,"76.820000","5.000000"
3342,"76.839996","1.000000"
3343,"76.860001","5.000000"
3344,"76.879997","5.000000"
3345,"76.900002","1.000000"
3346,"76.919998","10.000000"
3347,"76.940002","5.000000"
3348,"76.959999","5.000000"
3349,"76.980003","1.000000"
3350,"77.000000","1.000000"
3351,"77.019997","1.000000"
3352,"77.040001","5.000000"
3353,"77.059998","10.000000"
3354,"77.080002","1.000000"
3355,"77.099998","10.000000"
3356,"77.120003","1.000000"
3357,"77.139999","1.000000"
3358,"77.160004","10.000000"
3359,"77.180000","5.000000"
3360,"77.199997","1.000000"
3361,"77.220001","5.000000"
3362,"77.239998","5.000000"
3363,"77.260002","5.000000"
3364,"77.279999","5.000000"
3365,"77.300003","10.000000"
3366,"77.320000","1.000000"
3367,"77.339996","5.000000"
3368,"77.360001","1.000000"
3369,"77.379997","1.000000"
3370,"77.400002","5.000000"
3371,"77.419998","1.000000"
3372,"77.440002","1.000000"
3373,"77.459999","1.000000"
3374,"77.480003","10.000000"
3375,"77.500000","1.000000"
3376,"77.519997","1.000000"
3377,"77.540001","15.000000"
3378,"77.559998","5.000000"
3379,"77.580002","5.000000"
3380,"77.599998","10.000000"
3381,"77.620003","1.000000"
3382,"77.639999","5.000000"
3383,"77.660004","5.000000"
3384,"77.680000","1.000000"
3385,"77.699997","5.000000"
3386,"77.720001","5.000000"
3387,"77.739998","1.000000"
3388,"77.760002","1.000000"
3389,"77.779999","5.000000"
3390,"77.800003","5.000000"
3391,"77.820000","10.000000"
3392,"77.839996","5.000000"
3393,"77.860001","5.000000"
3394,"77.879997","1.000000"
3395,"77.900002","5.000000"
3396,"77.919998","5.000000"
3397,"77.940002","10.000000"
3398,"77.959999","10.000000"
3399,"77.980003","5.000000"
3400,"78.000000","5.000000"
3401,"78.019997","10.000000"
3402,"78.040001","1.000000"
3403,"78.059998","5.000000"
3404,"78.080002","5.000000"
3405,"78.099998","5.000000"
3406,"78.120003","1.000000"
3407,"78.139999","15.000000"
3408,"78.160004","1.000000"
3409,"78.180000","10.000000"
3410,"78.199997","5.000000"
3411,"78.220001","1.000000"
3412,"78.239998","5.000000"
3413,"78.260002","1.000000"
3414,"78.279999","5.000000"
3415,"78.300003","5.000000"
3416,"78.320000","5.000000"
3417,"78.339996","1.000000"
3418,"78.360001","5.000000"
3419,"78.379997","1.000000"
3420,"78.400002","5.000000"
3421,"78.419998","1.000000"
3422,"78.440002","1.000000"
3423,"78.459999","1.000000"
3424,"78.480003","5.000000"
3425,"78.500000","5.000000"
3426,"78.519997","5.000000"
3427,"78.540001","1.000000"
3428,"78.559998","1.000000"
3429,"78.580002","10.000000"
3430,"78.599998","5.000000"
3431,"78.620003","1.000000"
3432,"78.639999","5.000000"
3433,"78.660004","5.000000"
3434,"78.680000","10.000000"
3435,"78.699997","1.000000"
3436,"78.720001","1.000000"
3437,"78.739998","1.000000"
3438,"78.760002","5.000000"
3439,"78.779999","5.000000"
3440,"78.800003","1.000000"
3441,"78.820000","5.000000"
3442,"78.839996","1.000000"
3443,"78.860001","5.000000"
3444,"78.879997","1.000000"
3445,"78.900002","1.000000"
3446,"78.919998","10.000000"
3447,"78.940002","1.000000"
3448,"78.959999","1.000000"
3449,"78.980003","1.000000"
3450,"79.000000","5.000000"
3451,"79.019997","5.000000"
3452,"79.040001","1.000000"
3453,"79.059998","1.000000"
3454,"79.080002","5.000000"
3455,"79.099998","10.000000"
3456,"79.120003","1.000000"
3457,"79.139999","5.000000"
3458,"79.160004","5.000000"
3459,"79.180000","10.000000"
3460,"79.199997","5.000000"
3461,"79.220001","1.000000"
3462,"79.239998","1.000000"
3463,"79.260002","1.000000"
3464,"79.279999","5.000000"
3465,"79.300003","1.000000"
3466,"79.320000","1.000000"
3467,"79.339996","5.000000"
3468,"79.360001","5.000000"
3469,"79.379997","1.000000"
3470,"79.400002","5.000000"
3471,"79.419998","1.000000"
3472,"79.440002","1.000000"
3473,"79.459999","1.000000"
3474,"79.480003","5.000000"
3475,"79.500000","10.000000"
3476,"79.519997","1.000000"
3477,"79.540001","5.000000"
3478,"79.559998","1.000000"
3479,"79.580002","5.000000"
3480,"79.599998","1.000000"
3481,"79.620003","1.000000"
3482,"79.639999","10.000000"
3483,"79.660004","5.000000"
3484,"79.680000","5.000000"
3485,"79.699997","1.000000"
3486,"79.720001","1.000000"
3487,"79.739998","5.000000"
3488,"79.760002","5.000000"
3489,"79.779999","5.000000"
3490,"79.800003","5.000000"
3491,"79.820000","1.000000"
3492,"79.839996","5.000000"
3493,"79.860001","5.000000"
3494,"79.879997","1.000000"
3495,"79.900002","1.000000"
3496,"79.919998","1.000000"
3497,"79.940002","1.000000"
3498,"79.959999","5.000000"
3499,"79.980003","1.000000"
3500,"80.000000","5.000000"
